"year","port","name","value","state","indian","fishery","metric","species","units","latitude","longitude"
"1995","Crescent City","Oct",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","Nov",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","Season",5556,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","Feb",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","Mar",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","Apr",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","May",315,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","June",2253,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","July",757,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","Aug",341,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","Sept",162,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","Oct",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","Nov",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1996","Crescent City","Season",3828,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","Feb",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","Mar",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","Apr",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","May",288,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","June",540,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","July",840,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","Aug",849,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","Sept",10,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","Oct",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","Nov",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1997","Crescent City","Season",2527,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","Feb",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","Mar",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","Apr",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","May",215,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","June",687,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","July",142,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","Aug",59,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","Sept",20,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","Oct",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","Nov",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1998","Crescent City","Season",1123,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","Feb",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","Mar",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","Apr",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","May",0,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","June",134,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","July",218,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","Aug",590,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","Sept",74,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","Oct",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","Nov",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1999","Crescent City","Season",1016,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","Feb",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","Mar",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","Apr",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","May",12,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","June",522,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","July",1443,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","Aug",1454,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","Sept",140,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","Oct",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","Nov",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2000","Crescent City","Season",3571,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","Feb",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","Mar",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","Apr",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","May",484,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","June",607,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","July",533,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","Aug",507,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","Sept",105,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","Oct",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","Nov",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2001","Crescent City","Season",2236,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2002","Crescent City","Feb",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"2002","Crescent City","Mar",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
